# time	B0_r_i(1)	B0_r_i(2)	B0_r_i(3)	0_A_i(1,1)	0_A_i(1,2)	0_A_i(1,3)	0_A_i(2,1)	...
0.010000	0.000000	0.000000	0.000000	0.894378	0.447311	0.000000	-0.447311	0.894378	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.527021	-0.722607	-0.447311	-0.263582	0.361402	-0.894378	0.807944	0.589260	0.000000	0.096972	-0.048499	0.148662	0.893301	0.043878	0.447311	-0.446773	-0.021945	0.894378	0.049060	-0.998796	-0.000000	0.197582	-0.098818	-0.042049	0.893302	-0.447310	0.043878	-0.446772	-0.894379	-0.021945	0.049060	0.000000	-0.998796	0.197582	-0.098818	-0.042049	0.893302	0.043878	0.447310	-0.446772	-0.021945	0.894379	0.049060	-0.998796	-0.000000	0.200127	-0.100091	-0.099979	0.893302	-0.447310	0.043878	-0.446772	-0.894379	-0.021945	0.049060	0.000000	-0.998796	
0.011000	0.000000	0.000000	0.000000	0.894361	0.447345	0.000000	-0.447345	0.894361	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.527022	-0.722586	-0.447345	-0.263608	0.361426	-0.894361	0.807935	0.589272	0.000000	0.096972	-0.048504	0.148660	0.893281	0.043936	0.447345	-0.446805	-0.021976	0.894361	0.049125	-0.998793	-0.000000	0.197591	-0.098832	-0.042043	0.893282	-0.447344	0.043936	-0.446804	-0.894362	-0.021976	0.049125	0.000000	-0.998793	0.197591	-0.098832	-0.042043	0.893282	0.043936	0.447344	-0.446804	-0.021976	0.894362	0.049125	-0.998793	-0.000000	0.200140	-0.100107	-0.099973	0.893282	-0.447344	0.043936	-0.446804	-0.894362	-0.021976	0.049125	0.000000	-0.998793	
0.012000	0.000000	0.000000	0.000000	0.894342	0.447383	0.000000	-0.447383	0.894342	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.527019	-0.722564	-0.447383	-0.263635	0.361453	-0.894342	0.807928	0.589282	0.000000	0.096972	-0.048509	0.148659	0.893259	0.043996	0.447383	-0.446842	-0.022008	0.894342	0.049194	-0.998789	-0.000000	0.197600	-0.098847	-0.042037	0.893260	-0.447382	0.043996	-0.446840	-0.894343	-0.022008	0.049194	0.000000	-0.998789	0.197600	-0.098847	-0.042037	0.893260	0.043996	0.447382	-0.446840	-0.022008	0.894343	0.049194	-0.998789	-0.000000	0.200152	-0.100124	-0.099967	0.893260	-0.447382	0.043996	-0.446840	-0.894343	-0.022008	0.049194	0.000000	-0.998789	
0.013000	0.000000	0.000000	0.000000	0.894321	0.447425	0.000000	-0.447425	0.894321	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.527015	-0.722542	-0.447425	-0.263663	0.361484	-0.894321	0.807922	0.589290	0.000000	0.096971	-0.048514	0.148658	0.893236	0.044058	0.447425	-0.446882	-0.022042	0.894321	0.049264	-0.998786	-0.000000	0.197609	-0.098863	-0.042030	0.893236	-0.447423	0.044058	-0.446880	-0.894322	-0.022042	0.049264	0.000000	-0.998786	0.197609	-0.098863	-0.042030	0.893236	0.044058	0.447423	-0.446880	-0.022042	0.894322	0.049264	-0.998786	-0.000000	0.200165	-0.100141	-0.099960	0.893236	-0.447423	0.044058	-0.446880	-0.894322	-0.022042	0.049264	0.000000	-0.998786	
0.014000	0.000000	0.000000	0.000000	0.894299	0.447470	0.000000	-0.447470	0.894299	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.527007	-0.722519	-0.447470	-0.263693	0.361519	-0.894299	0.807917	0.589296	0.000000	0.096969	-0.048519	0.148657	0.893210	0.044123	0.447470	-0.446925	-0.022077	0.894299	0.049338	-0.998782	-0.000000	0.197618	-0.098880	-0.042023	0.893211	-0.447468	0.044123	-0.446923	-0.894300	-0.022077	0.049338	0.000000	-0.998782	0.197618	-0.098880	-0.042023	0.893211	0.044123	0.447468	-0.446923	-0.022077	0.894300	0.049338	-0.998782	-0.000000	0.200177	-0.100160	-0.099952	0.893211	-0.447468	0.044123	-0.446923	-0.894300	-0.022077	0.049338	0.000000	-0.998782	
0.015000	0.000000	0.000000	0.000000	0.894274	0.447519	0.000000	-0.447519	0.894274	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526997	-0.722496	-0.447519	-0.263724	0.361557	-0.894274	0.807913	0.589301	0.000000	0.096967	-0.048525	0.148656	0.893182	0.044190	0.447519	-0.446972	-0.022114	0.894274	0.049414	-0.998778	-0.000000	0.197626	-0.098898	-0.042015	0.893183	-0.447517	0.044190	-0.446970	-0.894276	-0.022114	0.049414	0.000000	-0.998778	0.197626	-0.098898	-0.042015	0.893183	0.044190	0.447517	-0.446970	-0.022114	0.894276	0.049414	-0.998778	-0.000000	0.200189	-0.100180	-0.099944	0.893183	-0.447517	0.044190	-0.446970	-0.894276	-0.022114	0.049414	0.000000	-0.998778	
0.016000	0.000000	0.000000	0.000000	0.894248	0.447572	0.000000	-0.447572	0.894248	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526984	-0.722473	-0.447572	-0.263756	0.361598	-0.894248	0.807911	0.589304	0.000000	0.096965	-0.048531	0.148656	0.893152	0.044260	0.447572	-0.447023	-0.022152	0.894248	0.049494	-0.998774	-0.000000	0.197635	-0.098916	-0.042006	0.893154	-0.447569	0.044260	-0.447020	-0.894250	-0.022152	0.049494	0.000000	-0.998774	0.197635	-0.098916	-0.042006	0.893154	0.044260	0.447569	-0.447020	-0.022152	0.894250	0.049494	-0.998774	-0.000000	0.200202	-0.100201	-0.099935	0.893154	-0.447569	0.044260	-0.447020	-0.894250	-0.022152	0.049494	0.000000	-0.998774	
0.017000	0.000000	0.000000	0.000000	0.894220	0.447628	0.000000	-0.447628	0.894220	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526969	-0.722449	-0.447628	-0.263790	0.361643	-0.894220	0.807910	0.589306	0.000000	0.096962	-0.048537	0.148655	0.893120	0.044332	0.447628	-0.447077	-0.022191	0.894220	0.049576	-0.998770	-0.000000	0.197643	-0.098936	-0.041997	0.893122	-0.447624	0.044332	-0.447074	-0.894222	-0.022191	0.049576	0.000000	-0.998770	0.197643	-0.098936	-0.041997	0.893122	0.044331	0.447624	-0.447074	-0.022191	0.894222	0.049576	-0.998770	-0.000000	0.200214	-0.100223	-0.099926	0.893122	-0.447624	0.044331	-0.447074	-0.894222	-0.022191	0.049576	0.000000	-0.998770	
0.018000	0.000000	0.000000	0.000000	0.894190	0.447688	0.000000	-0.447688	0.894190	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526951	-0.722425	-0.447688	-0.263825	0.361691	-0.894190	0.807910	0.589305	0.000000	0.096959	-0.048544	0.148656	0.893087	0.044406	0.447688	-0.447135	-0.022232	0.894190	0.049660	-0.998766	-0.000000	0.197650	-0.098956	-0.041988	0.893089	-0.447684	0.044406	-0.447131	-0.894192	-0.022232	0.049660	0.000000	-0.998766	0.197650	-0.098956	-0.041988	0.893089	0.044406	0.447684	-0.447131	-0.022232	0.894192	0.049660	-0.998766	-0.000000	0.200226	-0.100246	-0.099916	0.893089	-0.447684	0.044406	-0.447131	-0.894192	-0.022232	0.049660	0.000000	-0.998766	
0.019000	0.000000	0.000000	0.000000	0.894158	0.447751	0.000000	-0.447751	0.894158	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526930	-0.722401	-0.447751	-0.263861	0.361743	-0.894158	0.807912	0.589303	0.000000	0.096955	-0.048550	0.148656	0.893051	0.044483	0.447751	-0.447196	-0.022275	0.894158	0.049748	-0.998762	-0.000000	0.197658	-0.098977	-0.041977	0.893053	-0.447746	0.044483	-0.447192	-0.894161	-0.022275	0.049748	0.000000	-0.998762	0.197658	-0.098977	-0.041977	0.893053	0.044482	0.447746	-0.447192	-0.022275	0.894161	0.049748	-0.998762	-0.000000	0.200238	-0.100269	-0.099906	0.893053	-0.447746	0.044482	-0.447192	-0.894161	-0.022275	0.049748	0.000000	-0.998762	
0.020000	0.000000	0.000000	0.000000	0.894125	0.447818	0.000000	-0.447818	0.894125	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526907	-0.722377	-0.447818	-0.263899	0.361798	-0.894125	0.807915	0.589299	0.000000	0.096951	-0.048557	0.148656	0.893014	0.044562	0.447818	-0.447261	-0.022318	0.894125	0.049838	-0.998757	-0.000000	0.197665	-0.099000	-0.041967	0.893016	-0.447813	0.044562	-0.447256	-0.894127	-0.022318	0.049838	0.000000	-0.998757	0.197665	-0.099000	-0.041967	0.893016	0.044562	0.447813	-0.447256	-0.022318	0.894127	0.049838	-0.998757	-0.000000	0.200250	-0.100294	-0.099895	0.893016	-0.447813	0.044562	-0.447256	-0.894127	-0.022318	0.049838	0.000000	-0.998757	
0.021000	0.000000	0.000000	0.000000	0.894090	0.447888	0.000000	-0.447888	0.894090	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526882	-0.722352	-0.447888	-0.263938	0.361857	-0.894090	0.807919	0.589294	0.000000	0.096946	-0.048565	0.148657	0.892974	0.044643	0.447888	-0.447329	-0.022364	0.894090	0.049931	-0.998753	-0.000000	0.197673	-0.099023	-0.041956	0.892977	-0.447883	0.044643	-0.447324	-0.894092	-0.022364	0.049931	0.000000	-0.998753	0.197673	-0.099023	-0.041956	0.892977	0.044643	0.447883	-0.447324	-0.022364	0.894092	0.049931	-0.998753	-0.000000	0.200262	-0.100320	-0.099883	0.892977	-0.447883	0.044643	-0.447324	-0.894092	-0.022364	0.049931	0.000000	-0.998753	
0.022000	0.000000	0.000000	0.000000	0.894053	0.447962	0.000000	-0.447962	0.894053	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526853	-0.722327	-0.447962	-0.263978	0.361919	-0.894053	0.807924	0.589287	0.000000	0.096941	-0.048572	0.148658	0.892933	0.044727	0.447962	-0.447401	-0.022410	0.894053	0.050027	-0.998748	-0.000000	0.197680	-0.099047	-0.041944	0.892936	-0.447956	0.044727	-0.447395	-0.894056	-0.022410	0.050027	0.000000	-0.998748	0.197680	-0.099047	-0.041944	0.892936	0.044727	0.447956	-0.447395	-0.022410	0.894056	0.050027	-0.998748	-0.000000	0.200274	-0.100346	-0.099871	0.892936	-0.447956	0.044727	-0.447395	-0.894056	-0.022410	0.050027	0.000000	-0.998748	
0.023000	0.000000	0.000000	0.000000	0.894014	0.448039	0.000000	-0.448039	0.894014	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526823	-0.722301	-0.448039	-0.264020	0.361985	-0.894014	0.807930	0.589278	0.000000	0.096935	-0.048580	0.148659	0.892890	0.044813	0.448039	-0.447476	-0.022458	0.894014	0.050125	-0.998743	-0.000000	0.197686	-0.099071	-0.041931	0.892893	-0.448033	0.044813	-0.447469	-0.894017	-0.022458	0.050125	0.000000	-0.998743	0.197686	-0.099071	-0.041931	0.892893	0.044813	0.448033	-0.447469	-0.022458	0.894017	0.050125	-0.998743	-0.000000	0.200285	-0.100374	-0.099859	0.892893	-0.448033	0.044813	-0.447469	-0.894017	-0.022458	0.050125	0.000000	-0.998743	
0.024000	0.000000	0.000000	0.000000	0.893973	0.448120	0.000000	-0.448120	0.893973	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526789	-0.722275	-0.448120	-0.264062	0.362053	-0.893973	0.807938	0.589267	0.000000	0.096929	-0.048587	0.148661	0.892845	0.044901	0.448120	-0.447554	-0.022508	0.893973	0.050227	-0.998738	-0.000000	0.197693	-0.099097	-0.041919	0.892849	-0.448113	0.044901	-0.447547	-0.893977	-0.022508	0.050227	0.000000	-0.998738	0.197693	-0.099097	-0.041919	0.892849	0.044901	0.448113	-0.447547	-0.022508	0.893977	0.050227	-0.998738	-0.000000	0.200297	-0.100403	-0.099845	0.892849	-0.448113	0.044901	-0.447547	-0.893977	-0.022508	0.050227	0.000000	-0.998738	
0.025000	0.000000	0.000000	0.000000	0.893931	0.448204	0.000000	-0.448204	0.893931	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526753	-0.722249	-0.448204	-0.264107	0.362125	-0.893931	0.807947	0.589255	0.000000	0.096923	-0.048596	0.148662	0.892798	0.044992	0.448204	-0.447636	-0.022558	0.893931	0.050331	-0.998733	-0.000000	0.197699	-0.099124	-0.041905	0.892802	-0.448196	0.044992	-0.447628	-0.893935	-0.022558	0.050331	0.000000	-0.998733	0.197699	-0.099124	-0.041905	0.892802	0.044992	0.448196	-0.447628	-0.022558	0.893935	0.050331	-0.998733	-0.000000	0.200309	-0.100432	-0.099832	0.892802	-0.448196	0.044992	-0.447628	-0.893935	-0.022558	0.050331	0.000000	-0.998733	
0.026000	0.000000	0.000000	0.000000	0.893887	0.448292	0.000000	-0.448292	0.893887	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526715	-0.722223	-0.448292	-0.264152	0.362201	-0.893887	0.807957	0.589241	0.000000	0.096916	-0.048604	0.148664	0.892749	0.045085	0.448292	-0.447721	-0.022611	0.893887	0.050437	-0.998727	-0.000000	0.197705	-0.099151	-0.041891	0.892754	-0.448283	0.045085	-0.447713	-0.893892	-0.022611	0.050437	0.000000	-0.998727	0.197705	-0.099151	-0.041891	0.892754	0.045085	0.448283	-0.447713	-0.022611	0.893892	0.050437	-0.998727	-0.000000	0.200320	-0.100462	-0.099818	0.892754	-0.448283	0.045085	-0.447713	-0.893892	-0.022611	0.050437	0.000000	-0.998727	
0.027000	0.000000	0.000000	0.000000	0.893841	0.448383	0.000000	-0.448383	0.893841	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526674	-0.722196	-0.448383	-0.264199	0.362280	-0.893841	0.807969	0.589225	0.000000	0.096908	-0.048613	0.148666	0.892699	0.045181	0.448383	-0.447810	-0.022664	0.893841	0.050547	-0.998722	-0.000000	0.197711	-0.099179	-0.041877	0.892704	-0.448374	0.045181	-0.447801	-0.893846	-0.022664	0.050547	0.000001	-0.998722	0.197711	-0.099179	-0.041877	0.892704	0.045181	0.448374	-0.447801	-0.022664	0.893846	0.050547	-0.998722	-0.000001	0.200332	-0.100494	-0.099803	0.892704	-0.448374	0.045181	-0.447801	-0.893846	-0.022664	0.050547	0.000001	-0.998722	
0.028000	0.000000	0.000000	0.000000	0.893794	0.448478	0.000000	-0.448478	0.893794	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526630	-0.722169	-0.448478	-0.264247	0.362362	-0.893794	0.807982	0.589208	0.000000	0.096900	-0.048621	0.148669	0.892646	0.045278	0.448478	-0.447902	-0.022719	0.893794	0.050659	-0.998716	-0.000000	0.197717	-0.099208	-0.041862	0.892652	-0.448467	0.045278	-0.447892	-0.893799	-0.022719	0.050659	0.000001	-0.998716	0.197717	-0.099208	-0.041862	0.892652	0.045278	0.448467	-0.447892	-0.022719	0.893799	0.050659	-0.998716	-0.000001	0.200343	-0.100526	-0.099787	0.892652	-0.448467	0.045278	-0.447892	-0.893799	-0.022719	0.050659	0.000001	-0.998716	
0.029000	0.000000	0.000000	0.000000	0.893745	0.448576	0.000000	-0.448576	0.893745	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526584	-0.722142	-0.448576	-0.264296	0.362447	-0.893745	0.807995	0.589189	0.000000	0.096892	-0.048630	0.148671	0.892592	0.045378	0.448576	-0.447997	-0.022776	0.893745	0.050773	-0.998710	-0.000000	0.197723	-0.099238	-0.041846	0.892598	-0.448565	0.045378	-0.447986	-0.893750	-0.022776	0.050773	0.000001	-0.998710	0.197723	-0.099238	-0.041846	0.892598	0.045378	0.448565	-0.447986	-0.022776	0.893750	0.050773	-0.998710	-0.000001	0.200355	-0.100559	-0.099772	0.892598	-0.448565	0.045378	-0.447986	-0.893750	-0.022776	0.050773	0.000001	-0.998710	
0.030000	0.000000	0.000000	0.000000	0.893694	0.448677	0.000000	-0.448677	0.893694	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526536	-0.722114	-0.448677	-0.264346	0.362536	-0.893694	0.808011	0.589168	0.000000	0.096883	-0.048640	0.148674	0.892536	0.045481	0.448677	-0.448096	-0.022833	0.893694	0.050891	-0.998704	-0.000000	0.197728	-0.099269	-0.041830	0.892542	-0.448665	0.045481	-0.448084	-0.893700	-0.022833	0.050891	0.000001	-0.998704	0.197728	-0.099269	-0.041830	0.892542	0.045481	0.448665	-0.448084	-0.022833	0.893700	0.050891	-0.998704	-0.000001	0.200366	-0.100593	-0.099755	0.892542	-0.448665	0.045481	-0.448084	-0.893700	-0.022833	0.050891	0.000001	-0.998704	
0.031000	0.000000	0.000000	0.000000	0.893642	0.448782	0.000000	-0.448782	0.893642	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526485	-0.722086	-0.448782	-0.264398	0.362628	-0.893642	0.808027	0.589146	0.000000	0.096873	-0.048649	0.148677	0.892478	0.045585	0.448782	-0.448197	-0.022893	0.893642	0.051011	-0.998698	-0.000000	0.197733	-0.099300	-0.041814	0.892485	-0.448769	0.045585	-0.448184	-0.893648	-0.022893	0.051011	0.000001	-0.998698	0.197733	-0.099300	-0.041814	0.892485	0.045585	0.448769	-0.448184	-0.022893	0.893648	0.051011	-0.998698	-0.000001	0.200377	-0.100628	-0.099738	0.892485	-0.448769	0.045585	-0.448184	-0.893648	-0.022893	0.051011	0.000001	-0.998698	
0.032000	0.000000	0.000000	0.000000	0.893587	0.448889	0.000000	-0.448889	0.893587	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526432	-0.722058	-0.448889	-0.264450	0.362723	-0.893587	0.808044	0.589122	0.000000	0.096863	-0.048659	0.148680	0.892418	0.045692	0.448889	-0.448302	-0.022953	0.893587	0.051133	-0.998692	-0.000000	0.197738	-0.099333	-0.041797	0.892425	-0.448876	0.045692	-0.448288	-0.893594	-0.022953	0.051133	0.000001	-0.998692	0.197738	-0.099333	-0.041797	0.892425	0.045692	0.448876	-0.448288	-0.022953	0.893594	0.051133	-0.998692	-0.000001	0.200388	-0.100664	-0.099721	0.892425	-0.448876	0.045692	-0.448288	-0.893594	-0.022953	0.051133	0.000001	-0.998692	
0.033000	0.000000	0.000000	0.000000	0.893531	0.449001	0.000000	-0.449001	0.893531	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.526376	-0.722030	-0.449001	-0.264504	0.362821	-0.893531	0.808063	0.589096	0.000000	0.096853	-0.048669	0.148684	0.892357	0.045801	0.449001	-0.448410	-0.023015	0.893531	0.051259	-0.998685	-0.000000	0.197743	-0.099366	-0.041779	0.892364	-0.448986	0.045801	-0.448396	-0.893539	-0.023015	0.051259	0.000001	-0.998685	0.197743	-0.099366	-0.041779	0.892364	0.045801	0.448986	-0.448396	-0.023015	0.893539	0.051259	-0.998685	-0.000001	0.200399	-0.100701	-0.099703	0.892364	-0.448986	0.045801	-0.448396	-0.893539	-0.023015	0.051259	0.000001	-0.998685	
